PCIRdCur,ItoM,ItoMCacheNear,WiL,MemRead,MemWrite,MemTotal,drop_pct(%),CPU_busy(%),ksoft_avg,ksoft_max,label
15000,1911000,230000,19000,6532.6,8551.43,15084.02,0.017778,2.91,20.24,39.76,cpu_interference
191000,21000000,1127000,103000,2912.89,3433.52,6346.41,0.0,2.69,12.62,32.76,normal
193000,21000000,1127000,108000,2850.36,3408.48,6258.84,0.0,2.65,10.88,32.16,normal
191000,21000000,1127000,104000,2842.19,3412.28,6254.47,0.0,2.57,11.88,35.77,normal
193000,21000000,1128000,105000,2821.04,3396.5,6217.54,0.0,2.9,11.52,37.79,normal
484000,51000000,2704000,240000,3645.4,4394.44,8039.84,0.014002,2.97,11.0,30.32,cpu_interference
188000,21000000,1111000,101000,2864.7,3437.08,6301.78,0.0,2.82,14.74,125.19,normal
189000,21000000,1111000,102000,2882.54,3447.75,6330.29,0.0,2.78,17.16,65.61,normal
187000,21000000,1112000,102000,2916.24,3435.34,6351.57,0.0,2.76,13.07,112.57,normal
188000,21000000,1108000,102000,2881.81,3434.84,6316.65,0.0,2.76,13.67,40.4,normal
185000,21000000,1107000,98000,2905.48,3425.73,6331.21,0.0,2.73,18.46,99.08,normal
186000,21000000,1107000,98000,2897.01,3404.84,6301.84,0.0,2.76,25.46,119.62,normal
179000,21000000,1099000,94000,2990.18,3436.91,6427.09,0.0,2.88,14.92,52.73,normal
185000,21000000,1105000,98000,2908.19,3414.97,6323.16,0.0,2.56,15.25,76.67,normal
31000,3734000,2537000,224000,6394.69,8626.79,15021.47,0.021336,2.72,18.31,64.08,cpu_interference
188000,21000000,1111000,102000,2864.44,3410.37,6274.81,0.0,2.74,17.11,40.34,normal
188000,21000000,1109000,103000,2919.76,3445.59,6365.35,0.0,2.8,11.93,35.45,normal
190000,21000000,1109000,105000,2911.92,3463.53,6375.45,0.0,2.78,13.32,51.96,normal
220000,21000000,1110000,101000,2902.24,3427.61,6329.85,0.0,2.84,15.22,38.56,normal
378000,45000000,2290000,183000,5070.52,6116.39,11186.91,0.005146,2.86,23.68,75.88,cpu_interference
187000,21000000,1110000,97000,2918.78,3444.6,6363.38,0.0,2.59,11.96,39.46,normal
192000,21000000,1112000,97000,2886.27,3449.66,6335.93,0.0,2.61,22.24,53.62,normal
188000,21000000,1108000,97000,2858.71,3437.31,6296.03,0.0,3.1,13.03,59.75,normal
188000,21000000,1110000,96000,2903.93,3432.12,6336.05,0.0,2.68,12.04,59.96,normal
11000,1499000,192000,16000,5825.19,8182.27,14007.46,0.009555,3.65,19.92,54.61,cpu_interference
172000,21000000,1098000,95000,2984.6,3487.91,6472.51,0.0,2.87,16.11,50.32,normal
172000,21000000,1102000,93000,2961.1,3461.61,6422.71,0.0,2.85,12.18,38.09,normal
173000,21000000,1096000,91000,2980.69,3463.67,6444.36,0.0,2.78,16.69,78.37,normal
280000,21000000,1104000,97000,2969.44,3427.26,6396.71,0.0,2.87,12.7,36.3,normal
22000,2762000,2288000,192000,6624.28,8860.98,15485.26,0.007414,3.22,11.52,32.81,cpu_interference
192000,21000000,1107000,99000,2908.43,3426.87,6335.3,0.0,2.66,16.03,82.97,normal
185000,21000000,1108000,100000,2874.0,3414.05,6288.05,0.0,2.96,12.95,116.32,normal
188000,21000000,1109000,103000,2881.47,3424.27,6305.74,0.0,2.86,61.03,692.59,normal
187000,21000000,1111000,103000,2886.13,3410.4,6296.53,0.0,2.89,12.29,36.5,normal
19000,2347000,243000,25000,6458.42,8050.38,14508.8,0.011186,3.52,12.08,47.0,cpu_interference
184000,21000000,1113000,97000,2942.49,3455.97,6398.46,0.0,2.73,15.7,94.74,normal
182000,21000000,1111000,95000,2954.76,3442.4,6397.15,0.0,2.6,12.83,42.6,normal
180000,21000000,1109000,95000,3002.43,3458.72,6461.15,0.0,2.66,13.91,45.13,normal
179000,21000000,1109000,93000,2959.91,3432.38,6392.28,0.0,2.75,14.75,98.83,normal
500000,53000000,2648000,214000,2857.57,3415.9,6273.47,0.018505,2.62,12.46,42.46,cpu_interference
193000,21000000,1121000,102000,2861.42,3417.54,6278.96,0.0,2.55,20.0,52.78,normal
191000,21000000,1119000,101000,2874.3,3429.21,6303.51,0.0,2.77,15.67,81.04,normal
194000,21000000,1118000,101000,2935.02,3472.28,6407.3,0.0,2.79,14.92,43.67,normal
197000,21000000,1120000,102000,2932.69,3439.2,6371.89,0.0,2.84,27.63,50.53,normal
29000,3598000,912000,72000,6074.16,7568.75,13642.91,0.004096,2.78,16.46,43.46,cpu_interference
185000,21000000,1106000,98000,2897.4,3420.7,6318.1,0.000251,2.81,12.0,83.0,cpu_interference
184000,21000000,1107000,98000,2937.92,3473.74,6411.66,0.0,2.8,17.31,56.97,normal
185000,21000000,1106000,100000,2900.28,3423.39,6323.67,0.0,2.75,13.34,39.31,normal
184000,21000000,1107000,98000,2965.19,3480.32,6445.51,0.0,2.6,13.72,50.24,normal
24000,2744000,2261000,189000,6414.1,8716.08,15130.18,0.016218,3.2,14.77,42.12,cpu_interference
181000,21000000,1112000,99000,2927.27,3418.93,6346.21,0.0,3.03,44.75,375.58,normal
184000,21000000,1117000,101000,2996.89,3446.67,6443.55,0.0,2.59,13.71,45.14,normal
180000,21000000,1101000,97000,2971.83,3421.48,6393.31,0.0,2.91,27.16,140.64,normal
180000,21000000,1104000,95000,2950.11,3426.2,6376.31,0.0,2.75,16.53,124.43,normal
29000,3569000,1846000,154000,5592.73,6808.69,12401.43,0.027404,4.13,15.03,53.26,cpu_interference
186000,21000000,1105000,100000,2943.1,3467.88,6410.98,0.0,2.76,27.24,57.7,normal
184000,21000000,1103000,99000,2894.29,3431.19,6325.48,0.0,2.78,14.26,43.94,normal
182000,21000000,1106000,99000,2942.53,3435.18,6377.7,0.0,2.88,17.9,193.28,normal
182000,21000000,1106000,100000,2924.49,3460.09,6384.58,0.0,2.68,12.91,47.09,normal
192000,21000000,1114000,105000,2869.93,3396.33,6266.26,0.0,2.73,13.63,38.89,normal
190000,21000000,1114000,105000,2944.04,3443.06,6387.1,0.0,2.66,12.9,43.18,normal
210000,21000000,1109000,99000,2970.67,3465.02,6435.69,0.0,2.76,17.03,54.47,normal
182000,21000000,1109000,99000,2880.55,3374.82,6255.37,0.0,2.65,18.44,63.5,normal
41000,4296000,1450000,125000,6367.06,8387.56,14754.62,0.005299,2.58,16.53,45.1,cpu_interference
193000,21000000,1113000,102000,2906.92,3418.5,6325.41,0.0,2.84,12.73,34.42,normal
194000,21000000,1114000,107000,2847.82,3428.1,6275.91,0.0,2.81,12.44,35.37,normal
195000,21000000,1113000,105000,2832.16,3463.32,6295.49,0.0,2.83,12.37,39.33,normal
196000,21000000,1106000,105000,2833.58,3457.62,6291.2,0.0,2.82,11.4,36.91,normal
403000,47000000,2568000,223000,5595.55,6919.99,12515.54,0.010524,2.72,14.5,48.0,cpu_interference
194000,21000000,1112000,103000,2900.54,3445.43,6345.96,0.0,2.62,15.54,50.62,normal
184000,21000000,1115000,101000,2925.91,3450.29,6376.2,0.0,2.92,12.54,34.05,normal
214000,21000000,1113000,100000,2975.33,3496.9,6472.23,0.0,2.85,12.49,34.23,normal
182000,21000000,1104000,99000,2969.51,3462.63,6432.13,0.0,2.56,13.63,45.74,normal
10000,1379000,283000,25000,6980.72,10068.66,17049.37,0.002202,2.6,13.58,52.81,cpu_interference
207000,21000000,1112000,98000,2992.55,3533.92,6526.47,0.0,2.57,12.97,54.55,normal
188000,21000000,1112000,101000,2903.97,3458.9,6362.87,0.0,3.09,16.97,121.43,normal
184000,21000000,1112000,100000,2911.25,3436.49,6347.75,0.0,2.84,18.28,44.06,normal
194000,21000000,1123000,102000,2869.94,3410.99,6280.92,0.0,2.72,27.66,54.83,normal
48000,1669000,193000,16000,6678.72,8648.75,15327.48,0.012787,3.24,17.66,57.97,cpu_interference
182000,21000000,1106000,99000,2971.04,3476.31,6447.35,0.0,2.71,22.78,47.7,normal
181000,21000000,1105000,100000,2958.26,3483.79,6442.05,0.0,2.92,13.54,48.75,normal
185000,21000000,1118000,101000,2876.7,3435.56,6312.26,0.0,2.94,13.71,41.94,normal
184000,21000000,1104000,99000,2856.25,3408.77,6265.02,0.0,2.82,23.62,46.69,normal
411000,47000000,2378000,194000,3997.72,4671.46,8669.18,0.010469,3.71,24.41,96.45,cpu_interference
184000,21000000,1108000,98000,2964.68,3473.92,6438.6,0.0,2.84,12.25,44.17,normal
179000,21000000,1103000,97000,2974.61,3505.95,6480.56,0.0,2.77,13.41,119.62,normal
181000,21000000,1108000,97000,2945.37,3466.82,6412.19,0.0,2.86,13.48,39.3,normal
180000,21000000,1108000,98000,2987.84,3474.9,6462.74,0.0,2.71,13.9,48.03,normal
50000,1870000,274000,26000,5763.51,8114.51,13878.02,0.006504,3.4,13.47,37.91,cpu_interference
188000,21000000,1122000,102000,2943.57,3477.19,6420.75,0.0,2.64,16.13,48.48,normal
188000,21000000,1123000,101000,2913.09,3430.11,6343.2,0.0,2.88,108.47,702.31,normal
187000,21000000,1120000,97000,2909.04,3444.61,6353.65,0.0,2.52,11.85,33.85,normal
212000,21000000,1121000,99000,2903.77,3429.42,6333.19,0.0,2.92,13.41,43.28,normal
22000,687000,2699000,237000,6786.0,8734.92,15520.92,0.00438,2.6,22.81,50.12,cpu_interference
181000,21000000,1108000,99000,2931.41,3446.6,6378.01,0.0,2.8,14.41,71.34,normal
190000,21000000,1104000,104000,2865.15,3444.81,6309.96,0.0,2.78,15.63,59.67,normal
179000,21000000,1111000,102000,2923.47,3430.34,6353.81,0.0,2.84,14.42,41.03,normal
181000,21000000,1109000,100000,2899.28,3415.28,6314.56,0.0,2.61,25.1,49.17,normal
193000,21000000,1115000,103000,2945.29,3400.59,6345.87,0.00172,2.56,12.21,43.46,cpu_interference
194000,21000000,1114000,107000,2876.57,3471.99,6348.56,0.0,2.67,12.5,80.5,normal
196000,21000000,1109000,100000,2880.65,3428.56,6309.21,0.0,2.61,12.33,39.97,normal
192000,21000000,1118000,108000,2816.45,3401.62,6218.08,0.0,2.71,12.52,48.08,normal
436000,52000000,2727000,238000,5029.06,6141.24,11170.31,0.006741,2.8,12.25,35.22,cpu_interference
192000,21000000,1112000,102000,2941.89,3455.46,6397.35,0.0,2.82,19.94,65.42,normal
186000,21000000,1117000,103000,2892.54,3441.62,6334.16,0.0,2.82,15.5,44.0,normal
192000,21000000,1111000,97000,2841.24,3376.28,6217.52,0.0,2.87,19.79,124.29,normal
191000,21000000,1116000,102000,2859.59,3428.38,6287.97,0.0,2.57,18.68,157.76,normal
189000,21000000,1104000,98000,2920.98,3428.13,6349.11,0.002567,2.89,13.04,46.58,cpu_interference
215000,21000000,1110000,99000,2913.85,3418.5,6332.35,0.0,2.88,16.21,42.85,normal
187000,21000000,1110000,99000,2933.25,3412.29,6345.53,0.0,2.94,22.48,59.3,normal
189000,21000000,1110000,99000,2995.39,3493.94,6489.33,0.0,3.02,12.81,96.7,normal
495000,53000000,2798000,239000,3923.75,4604.25,8528.0,0.008378,2.84,17.21,61.58,cpu_interference
187000,21000000,1114000,104000,2896.12,3450.68,6346.81,0.0,2.96,16.34,42.16,normal
186000,21000000,1120000,101000,2882.19,3424.06,6306.25,0.0,2.94,12.33,36.58,normal
184000,21000000,1114000,102000,2884.08,3429.37,6313.45,0.0,2.72,18.97,47.8,normal
184000,21000000,1120000,101000,2861.03,3418.73,6279.76,0.0,2.66,12.52,40.11,normal
498000,53000000,2515000,208000,2975.98,3448.56,6424.54,0.002648,2.72,458.83,499.92,cpu_interference
187000,21000000,1114000,106000,2852.4,3422.21,6274.61,0.0,2.78,12.03,41.42,normal
187000,21000000,1111000,104000,2925.57,3421.75,6347.32,0.0,2.91,15.76,46.7,normal
189000,21000000,1111000,103000,2887.41,3420.46,6307.87,0.0,2.66,11.71,37.59,normal
187000,21000000,1112000,102000,2916.75,3435.3,6352.05,0.0,2.72,30.39,450.36,normal
22000,2581000,2705000,212000,5058.8,6077.5,11136.3,0.010107,3.66,23.79,60.62,cpu_interference
178000,21000000,1105000,98000,2905.56,3426.42,6331.97,0.0,2.97,47.43,199.43,normal
175000,21000000,1105000,98000,2930.22,3411.91,6342.13,0.0,2.79,13.36,38.42,normal
181000,21000000,1104000,96000,2892.24,3419.68,6311.92,0.0,2.67,19.59,85.0,normal
183000,21000000,1104000,96000,2951.75,3414.84,6366.59,0.0,2.77,22.57,62.43,normal
440000,52000000,2663000,215000,5282.27,6522.2,11804.47,0.016248,2.92,13.34,48.38,cpu_interference
189000,21000000,1104000,97000,2948.58,3426.31,6374.89,0.0,2.89,11.46,37.46,normal
178000,21000000,1112000,96000,2942.79,3467.57,6410.36,0.0,3.23,14.24,44.86,normal
183000,21000000,1107000,99000,2954.02,3467.7,6421.71,0.0,2.97,14.32,42.81,normal
185000,21000000,1107000,98000,2909.78,3421.66,6331.44,0.0,2.67,13.53,49.53,normal
184000,21000000,1109000,98000,2920.82,3433.46,6354.28,0.0,2.68,11.61,36.5,normal
183000,21000000,1111000,99000,2904.35,3417.33,6321.68,0.0,2.93,17.46,65.04,normal
184000,21000000,1108000,95000,2935.98,3471.85,6407.84,0.0,2.85,11.74,40.58,normal
190000,21000000,1116000,100000,2856.78,3404.56,6261.34,0.0,2.96,12.42,42.39,normal
183000,21000000,1109000,99000,2936.86,3424.14,6361.0,0.0,2.75,24.94,54.18,normal
190000,21000000,1122000,102000,2943.18,3445.31,6388.49,0.0,2.7,12.0,39.22,normal
187000,21000000,1124000,100000,2933.64,3444.73,6378.36,0.0,2.91,12.63,44.5,normal
188000,21000000,1127000,102000,2924.98,3431.72,6356.7,0.0,2.74,13.69,36.66,normal
13000,1306000,253000,21000,6414.73,7932.51,14347.24,0.011267,3.89,13.27,41.17,cpu_interference
181000,21000000,1108000,98000,3029.45,3443.81,6473.26,0.0,2.9,13.39,47.43,normal
182000,21000000,1119000,96000,2927.73,3412.21,6339.95,0.0,2.92,12.97,49.62,normal
181000,21000000,1119000,98000,3006.2,3494.38,6500.57,0.0,2.54,12.38,95.38,normal
183000,21000000,1109000,101000,2940.97,3454.21,6395.19,0.0,2.7,11.43,42.5,normal
247000,35000000,1809000,136000,5116.18,6226.7,11342.88,0.013293,3.96,14.84,51.29,cpu_interference
184000,21000000,1108000,101000,2920.46,3441.16,6361.62,0.0,2.92,15.31,56.75,normal
189000,21000000,1118000,102000,2909.9,3462.87,6372.78,0.0,2.96,14.68,432.23,normal
189000,21000000,1112000,103000,2880.61,3440.44,6321.05,0.013774,2.74,40.88,81.09,cpu_interference
183000,21000000,1105000,102000,2938.04,3425.14,6363.17,0.0,2.76,15.77,54.47,normal
28000,3489000,2534000,213000,6601.94,8927.57,15529.5,0.003855,2.63,20.42,146.9,cpu_interference
181000,21000000,1102000,99000,2949.47,3454.69,6404.16,0.0,2.8,13.3,46.78,normal
181000,21000000,1105000,97000,2953.21,3464.5,6417.72,0.0,2.55,27.3,89.56,normal
181000,21000000,1105000,97000,2955.7,3437.64,6393.34,0.0,2.83,30.39,61.93,normal
180000,21000000,1104000,97000,2976.73,3449.34,6426.07,0.0,2.75,14.07,40.67,normal
18000,2401000,2916000,226000,5876.93,7409.91,13286.84,0.003,3.13,13.31,46.73,cpu_interference
186000,21000000,1116000,97000,2916.61,3437.82,6354.44,0.0,2.66,12.76,40.92,normal
184000,21000000,1115000,97000,2907.39,3436.47,6343.86,0.0,2.88,13.18,84.39,normal
185000,21000000,1115000,99000,2948.32,3466.96,6415.29,0.0,2.87,13.78,47.93,normal
193000,21000000,1114000,100000,2895.7,3429.95,6325.64,0.0,2.87,17.1,46.86,normal
39000,4595000,2659000,230000,6809.65,8725.4,15535.06,0.017467,2.46,12.94,43.12,cpu_interference
193000,21000000,1110000,104000,2869.95,3437.66,6307.61,0.0,2.78,15.73,93.58,normal
182000,21000000,1104000,97000,2939.27,3492.81,6432.07,0.0,3.12,17.21,49.71,normal
182000,21000000,1110000,106000,2942.14,3429.82,6371.95,0.0,2.64,12.43,36.96,normal
192000,21000000,1110000,101000,2851.36,3437.99,6289.35,0.0,2.88,12.34,35.52,normal
67000,3856000,631000,58000,6502.96,8518.3,15021.26,0.006953,2.74,11.85,95.44,cpu_interference
183000,21000000,1104000,101000,2905.88,3437.07,6342.95,0.0,2.82,21.06,63.91,normal
182000,21000000,1107000,100000,2912.61,3442.8,6355.41,0.0,2.89,13.87,43.9,normal
183000,21000000,1106000,100000,2359.47,2818.84,5178.3,0.0,2.81,18.41,53.67,normal
188000,21000000,1103000,101000,2931.14,3454.92,6386.06,0.0,2.91,14.43,49.06,normal
41000,4425000,177000,16000,4585.14,5752.29,10337.43,0.014733,3.63,13.43,50.71,cpu_interference
183000,21000000,1112000,100000,2880.5,3411.15,6291.65,0.000532,2.95,12.18,38.45,cpu_interference
174000,21000000,1102000,98000,2962.76,3454.23,6416.99,0.0,3.09,15.29,47.68,normal
201000,21000000,1098000,98000,2969.11,3456.06,6425.17,0.0,2.78,17.14,45.18,normal
175000,21000000,1100000,96000,2978.07,3453.99,6432.07,0.0,2.73,12.7,104.33,normal
406000,47000000,2716000,234000,3878.05,4863.83,8741.88,0.018572,2.62,19.47,61.28,cpu_interference
186000,21000000,1107000,98000,2878.06,3401.86,6279.92,0.0,2.72,23.35,89.46,normal
189000,21000000,1116000,101000,2880.43,3429.64,6310.07,0.0,2.71,20.24,90.72,normal
185000,21000000,1107000,98000,2924.98,3460.17,6385.15,0.0,2.71,33.68,169.23,normal
186000,21000000,1102000,96000,2910.44,3437.1,6347.54,0.0,2.8,13.61,41.29,normal
23000,2863000,199000,19000,4538.97,5715.84,10254.81,0.016529,4.43,14.67,46.33,cpu_interference
182000,21000000,1110000,99000,2991.58,3517.44,6509.02,0.0,2.89,17.43,68.82,normal
183000,21000000,1111000,100000,2943.95,3473.95,6417.9,0.0,2.77,24.59,83.76,normal
182000,21000000,1110000,98000,2959.33,3452.64,6411.97,0.0,2.81,14.12,38.08,normal
187000,21000000,1109000,100000,2935.63,3451.04,6386.67,0.0,2.57,25.28,49.03,normal
191000,21000000,1114000,100000,2948.9,3447.1,6396.01,0.0,2.77,37.43,437.78,normal
188000,21000000,1108000,104000,2912.8,3434.16,6346.95,0.0,2.64,14.02,33.61,normal
184000,21000000,1115000,100000,2970.71,3471.17,6441.88,0.0,2.77,14.78,37.06,normal
186000,21000000,1115000,98000,2933.28,3446.37,6379.65,0.0,2.85,12.71,49.62,normal
11000,1625000,1220000,102000,6295.18,8317.18,14612.36,0.010593,2.48,13.17,44.78,cpu_interference
185000,21000000,1111000,97000,2979.1,3427.38,6406.48,0.0,2.47,11.86,31.49,normal
181000,21000000,1106000,94000,2929.79,3431.27,6361.06,0.0,2.6,14.76,64.72,normal
181000,21000000,1106000,94000,2966.33,3489.65,6455.98,0.0,2.6,12.21,42.83,normal
216000,21000000,1106000,97000,2976.1,3452.92,6429.02,0.0,2.98,23.22,115.81,normal
27000,3028000,748000,63000,6681.96,8801.01,15482.96,0.007656,2.84,18.54,105.68,cpu_interference
192000,21000000,1114000,98000,2882.04,3446.54,6328.57,0.0,2.72,12.68,63.45,normal
193000,21000000,1115000,99000,2871.45,3455.12,6326.58,0.0,2.59,24.25,45.56,normal
196000,21000000,1114000,100000,2875.79,3478.11,6353.91,0.0,2.76,15.62,83.38,normal
182000,21000000,1106000,94000,2901.99,3445.17,6347.16,0.0,2.94,12.32,51.29,normal
178000,21000000,1102000,95000,3005.7,3457.23,6462.93,0.0,2.87,12.66,50.0,normal
178000,21000000,1105000,93000,2926.64,3453.93,6380.57,0.0,2.6,12.25,56.36,normal
176000,21000000,1104000,94000,2975.44,3436.45,6411.9,0.0,2.83,14.79,199.07,normal
183000,21000000,1107000,98000,2949.34,3546.7,6496.04,0.0,2.63,13.08,46.27,normal
518000,52000000,2677000,239000,3876.02,4999.22,8875.24,0.00665,2.71,45.66,600.0,cpu_interference
184000,21000000,1109000,99000,2830.67,3419.23,6249.9,0.0,2.94,18.03,49.14,normal
213000,21000000,1110000,101000,2920.63,3485.99,6406.63,0.0,2.65,13.3,45.64,normal
193000,21000000,1120000,108000,2846.22,3413.54,6259.76,0.0,2.58,15.52,65.06,normal
193000,21000000,1112000,104000,2919.36,3441.95,6361.3,0.0,3.02,13.5,180.68,normal
185000,21000000,1103000,100000,2939.96,3461.79,6401.75,0.0,2.77,12.17,46.23,normal
181000,21000000,1098000,96000,3014.17,3487.73,6501.9,0.0,2.91,17.16,54.12,normal
174000,21000000,1107000,100000,2920.45,3448.69,6369.13,0.0,3.09,13.73,50.04,normal
183000,21000000,1118000,100000,2942.03,3462.17,6404.2,0.0,2.74,15.34,79.41,normal
19000,2312000,2204000,181000,6347.52,8656.68,15004.2,0.011539,3.34,17.07,49.87,cpu_interference
180000,21000000,1104000,97000,2997.29,3545.81,6543.1,0.0,2.61,23.72,45.69,normal
187000,21000000,1103000,98000,2931.19,3452.52,6383.7,0.0,2.91,14.41,138.0,normal
182000,21000000,1098000,98000,2952.19,3442.16,6394.34,0.0,2.91,12.67,44.9,normal
206000,21000000,1100000,96000,2964.12,3467.28,6431.4,0.0,2.73,14.42,160.55,normal
59000,6328000,2613000,234000,5899.31,8088.42,13987.73,0.005773,2.68,13.6,43.67,cpu_interference
194000,21000000,1115000,107000,2850.33,3407.29,6257.62,0.0,2.79,14.78,64.12,normal
194000,21000000,1116000,104000,2821.78,3416.97,6238.75,0.0,2.87,12.41,59.06,normal
182000,21000000,1113000,102000,2941.4,3477.02,6418.42,0.0,2.6,13.56,46.81,normal
187000,21000000,1116000,104000,2836.74,3413.83,6250.57,0.0,2.71,13.21,40.64,normal
22000,2937000,802000,70000,5495.54,6635.33,12130.87,0.003569,3.76,12.85,37.0,cpu_interference
177000,21000000,1100000,99000,2972.57,3463.71,6436.28,0.0,2.62,12.44,37.53,normal
178000,21000000,1099000,98000,2974.19,3472.66,6446.85,0.0,2.87,15.41,78.06,normal
178000,21000000,1103000,96000,2947.95,3417.98,6365.93,0.0,3.0,14.1,73.42,normal
178000,21000000,1095000,95000,2891.24,3420.74,6311.98,0.0,2.78,35.83,218.07,normal
91000,4107000,206000,22000,5985.36,7588.72,13574.08,0.02219,3.45,13.63,100.67,cpu_interference
180000,21000000,1114000,98000,2965.47,3450.88,6416.34,0.0,2.91,14.56,56.68,normal
180000,21000000,1116000,98000,2990.26,3468.39,6458.65,0.0,2.75,13.97,139.07,normal
179000,21000000,1102000,100000,2929.7,3431.36,6361.06,0.0,3.02,11.87,39.32,normal
185000,21000000,1118000,104000,2885.72,3436.75,6322.48,0.0,3.06,12.28,34.31,normal
387000,44000000,2227000,186000,4881.62,5857.78,10739.39,0.007516,3.36,19.22,106.47,cpu_interference
188000,21000000,1112000,105000,2902.32,3430.43,6332.75,0.0,2.87,13.67,49.79,normal
185000,21000000,1111000,101000,2900.41,3457.88,6358.29,0.0,2.72,26.71,55.36,normal
184000,21000000,1111000,101000,2969.17,3489.15,6458.33,0.0,2.62,19.88,80.62,normal
181000,21000000,1103000,97000,2942.81,3459.11,6401.91,0.0,3.2,19.24,107.62,normal
46000,1225000,193000,18000,5302.83,6388.65,11691.48,0.042888,4.6,13.44,39.96,cpu_interference
186000,21000000,1106000,99000,2939.78,3406.28,6346.05,0.0,2.68,14.65,178.39,normal
184000,21000000,1112000,103000,2898.67,3425.22,6323.9,0.0,2.87,13.59,38.47,normal
183000,21000000,1105000,99000,2898.5,3408.05,6306.55,0.0,2.83,10.68,33.21,normal
181000,21000000,1104000,99000,2937.66,3448.19,6385.84,0.0,3.19,23.3,188.33,normal
14000,1741000,124000,11000,5939.53,8216.54,14156.08,0.005899,2.83,14.81,50.44,cpu_interference
184000,21000000,1117000,100000,2911.59,3440.99,6352.57,0.0,2.76,12.89,44.61,normal
189000,21000000,1106000,98000,2921.78,3444.0,6365.77,0.0,2.79,19.85,65.58,normal
182000,21000000,1106000,97000,3014.75,3523.96,6538.7,0.0,3.12,12.21,138.29,normal
189000,21000000,1099000,95000,2907.54,3417.63,6325.18,0.0,2.67,16.65,60.38,normal
55000,2207000,1550000,145000,6675.15,8670.6,15345.75,0.001405,2.52,12.37,41.77,cpu_interference
